,eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
401,2-s2.0-85097396450,10.1007/978-3-030-63212-0_10,,,Factors Influencing Lower Secondary School Pupils’ Success in Programming Projects in Scratch,cp,Conference Paper,Černochová M.,,Charles University,Prague Praha,Czech Republic,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12518 LNCS,,,119-129,,,0,0,,,,,
402,2-s2.0-85097213245,10.1007/978-3-030-60703-6_33,,,Meta-Analysis of Children’s Learning Outcomes in Block-Based Programming Courses,cp,Conference Paper,Chiu J.I.,,National Taipei University of Education,Taipei,Taiwan,,,,,2020-01-01,2020,Communications in Computer and Information Science,18650929,17700155007,18650937,Book Series,1294,,,259-266,,,1,0,,,,,
403,2-s2.0-85096988505,10.3233/JIFS-200869,,,Multi-robot path planning based on improved artificial potential field and fuzzy inference system,ar,Article,Zhao T.,,Sichuan University,Chengdu,China,,,,,2020-01-01,2020,Journal of Intelligent and Fuzzy Systems,10641246,23917,18758967,Journal,39,5,,7621-7637,,,17,0,,,,,
404,2-s2.0-85096807699,10.18687/LACCEI2020.1.1.384,,,"Construction of learning experiences in educational robotics, for secondary school students based on gamification and integration of information and communication technologies",cp,Conference Paper,Valencia-Rodriguez B.,,Universidad Católica de Santa María,Arequipa,Peru,,,,,2020-01-01,2020,"Proceedings of the LACCEI international Multi-conference for Engineering, Education and Technology",,21100907750,24146390,Conference Proceeding,,,,,,,0,1,publisherfree2read,Bronze,,,
405,2-s2.0-85096700203,,,,GUESs: Generative modeling of unknown environments and spatial abstraction for robots,cp,Conference Paper,Riccio F.,,Sapienza Università di Roma,Rome,Italy,,,,,2020-01-01,2020,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS",15488403,21100310020,15582914,Conference Proceeding,2020-May,,,1978-1980,,,1,0,,,,,
406,2-s2.0-85096527933,10.1007/978-3-030-61470-6_26,,,Forming Ensembles at Runtime: A Machine Learning Approach,cp,Conference Paper,Bureš T.,,Charles University,Prague Praha,Czech Republic,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12477 LNCS,,,440-456,,,1,0,repositoryam,Green,,,
407,2-s2.0-85096520443,10.1007/978-3-030-62554-2_14,,,Reinforcement learning applied to hexapod robot locomotion: An overview,cp,Conference Paper,Jorge E.,,Universidad Autónoma de Querétaro,Queretaro,Mexico,,,,,2020-01-01,2020,Communications in Computer and Information Science,18650929,17700155007,18650937,Book Series,1280,,,185-201,,,0,0,,,,,
408,2-s2.0-85096494199,10.12753/2066-026X-20-010,,,Using interactive web-based animations to help students to find the optimal algorithms of river crossing puzzles,cp,Conference Paper,Végh L.,,Selye János University,Komarom,Slovakia,,,,,2020-01-01,2020,eLearning and Software for Education Conference,2066026X,21100983203,20668821,Conference Proceeding,,,,841-902,,,0,0,,,,,
409,2-s2.0-85096195132,,,,"The impact of data-driven positive programming feedback: When it helps, what happens when it goes wrong, and how students respond",cp,Conference Paper,Shabrina P.,,NC State University,Raleigh,United States,,,,,2020-01-01,2020,CEUR Workshop Proceedings,16130073,21100218356,,Conference Proceeding,2734,,,,,,2,0,,,,,
410,2-s2.0-85094086042,,,,Learning and reasoning for robot sequential decision making under uncertainty,cp,Conference Paper,Amiri S.,,Binghamton University State University of New York,Binghamton,United States,,,,,2020-01-01,2020,AAAI 2020 - 34th AAAI Conference on Artificial Intelligence,,21101046220,,Conference Proceeding,,,,2726-2733,,,12,0,,,,,
411,2-s2.0-85093833750,10.1007/978-3-030-60939-9_9,,,Transpiling Python to Rust for Optimized Performance,cp,Conference Paper,Lunnikivi H.,,Tampere University,Tampere,Finland,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12471 LNCS,,,127-138,,,2,0,,,,,
412,2-s2.0-85093816188,,,,"20th International Conference on Embedded Computer Systems: Architectures, Modeling, and Simulation, SAMOS 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12471 LNCS,,,,,,0,0,,,,,
413,2-s2.0-85092766401,10.1016/B978-0-12-823377-1.50340-2,B9780128233771503402,,Industrial Software for Computer Aided Process Engineering (CAPE) Modeling and Programming Skills Development,ch,Book Chapter,Kelly J.D.,,Industrial Algorithms,Toronto,Canada,,,,,2020-01-01,January 2020,Computer Aided Chemical Engineering,15707946,11200153545,,Book Series,48,,,2035-2040,,,3,0,,,,,
414,2-s2.0-85092435925,10.1016/j.procir.2020.04.109,S2212827120307435,,Systematic review on machine learning (ML) methods for manufacturing processes - Identifying artificial intelligence (AI) methods for field application,cp,Conference Paper,Fahle S.,,Ruhr-Universitat Bochum,Bochum,Germany,,,,,2020-01-01,2020,Procedia CIRP,22128271,21100243809,,Conference Proceeding,93,,,413-418,,,51,1,publisherfullgold,Gold,,,
415,2-s2.0-85092435850,10.1016/j.procir.2020.03.143,S2212827120310313,,An augmented reality framework for robotic tool-path teaching,cp,Conference Paper,Chacko S.M.,,NYU Tandon School of Engineering,New York,United States,,,,,2020-01-01,2020,Procedia CIRP,22128271,21100243809,,Conference Proceeding,93,,,1218-1223,,,11,1,publisherfullgold,Gold,,,
416,2-s2.0-85092429467,10.1016/j.procir.2020.04.153,S2212827120310301,,Skill-based programming of force-controlled assembly tasks using deep reinforcement learning,cp,Conference Paper,Lämmle A.,,Fraunhofer Institute for Manufacturing Engineering and Automation IPA,Stuttgart,Germany,,,,,2020-01-01,2020,Procedia CIRP,22128271,21100243809,,Conference Proceeding,93,,,1061-1066,,,5,1,publisherfullgold,Gold,,,
417,2-s2.0-85092228012,10.4028/www.scientific.net/JERA.50.15,,,An algorithm-centric approach to enhance business process compliance management,ar,Article,Arogundade O.T.,,Federal University of Agriculture,Umuahia,Nigeria,,,,,2020-01-01,2020,International Journal of Engineering Research in Africa,16633571,21100216324,16634144,Journal,50,,,15-28,,,1,0,,,,,
418,2-s2.0-85092157907,10.1007/978-3-030-60149-2_25,,,Sign Language Interpreter Detection Method for Live TV Broadcast Content,cp,Conference Paper,Reiser de Melo J.G.,,Sidia Institute of Science and Technology,Manaus,Brazil,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12426 LNCS,,,318-332,,,1,0,,,,,
419,2-s2.0-85092139783,10.1007/978-3-030-59872-3_6,,,Swift UI and Their Integration to MapKit Technology as a Framework for Representing Spatial Information in Mobile Applications,cp,Conference Paper,Pacheco E.E.L.,,Universidad Nacional Autónoma de México,Ciudad de México,Mexico,,,,,2020-01-01,2020,Communications in Computer and Information Science,18650929,17700155007,18650937,Book Series,1276 CCIS,,,80-91,,,0,0,,,,,
420,2-s2.0-85092135862,,,,"17th International Conference on the Integration of Constraint Programming, Artificial Intelligence, and Operations Research, CPAIOR 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12296 LNCS,,,,,,0,0,,,,,
421,2-s2.0-85092100531,10.1007/978-3-030-59824-2_7,,,Godec: An Open-Source Data Processing Framework for Deploying ML Data Flows in Edge-Computing Environments,cp,Conference Paper,Meermeier R.,,BBN Technologies,Cambridge,United States,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12407 LNCS,,,84-93,,,0,0,,,,,
422,2-s2.0-85092041673,10.1115/ISPS2020-1912,,,Development of human-like motion planning method using task constrained for humanoid robotic arm with non-offset wrist,cp,Conference Paper,Zhu Y.H.,,National Tsing Hua University,Hsinchu,Taiwan,,,,,2020-01-01,2020,"ASME 2020 29th Conference on Information Storage and Processing Systems, ISPS 2020",,21101022917,,Conference Proceeding,,,V001T03A001,,,,0,0,,,,,
423,2-s2.0-85091993824,10.1117/12.2564633,,,Machine learning model for robot polishing cell,cp,Conference Paper,Schneckenburger M.,,Centre for Optical Technologies,Aalen,Germany,,,,,2020-01-01,2020,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,40067,1996756X,Conference Proceeding,11478,,114780J,,,,0,0,,,,,
424,2-s2.0-85091848953,10.1109/ACCESS.2020.3015533,,,A Computation Model for Learning Programming and Emotional Intelligence,ar,Article,Rafique M.,,"University of Engineering and Technology, Lahore",Lahore,Pakistan,,,,,2020-01-01,2020,IEEE Access,,21100374601,21693536,Journal,8,,9163380,149616-149629,,,2,1,publisherfullgold,Gold,,,
425,2-s2.0-85091802171,,,,Architectures for combining discrete-event simulation and machine learning,cp,Conference Paper,Greasley A.,,Aston University,Birmingham,United Kingdom,,,,,2020-01-01,2020,"SIMULTECH 2020 - Proceedings of the 10th International Conference on Simulation and Modeling Methodologies, Technologies and Applications",,21101022423,,Conference Proceeding,,,,47-58,,,4,0,,,,,
426,2-s2.0-85091703238,,,,Integrating Design Studio Teaching with Computation and Robotics in Hong Kong,cp,Conference Paper,Fingrut A.,,Chinese University of Hong Kong,Hong Kong,Hong Kong,,,,,2020-01-01,2020,"RE: Anthropocene, Design in the Age of Humans - Proceedings of the 25th International Conference on Computer-Aided Architectural Design Research in Asia, CAADRIA 2020",,21101021845,,Conference Proceeding,2,,,343-350,,,0,0,,,,,
427,2-s2.0-85091602227,,,,"3rd International Workshop on Formal Co-Simulation of Cyber-Physical Systems, CoSim-CPS 2019, International Workshop on Automated and verifiable Software System Development, ASYDE 2019, International Workshop on Cognition: Interdisciplinary Foundations, Models and Applications, CIFMA 2019 and 17th International Workshop on Foundations of Coordination Languages and Self-Adaptiveness of Software Applications, FOCLASA 2019, co-located with the 17th International Conference on Software Engineering and Formal Methods, SEFM 2019",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12226 LNCS,,,,,,0,0,,,,,
428,2-s2.0-85091486410,10.1007/978-3-030-58796-3_43,,,Numeric key programming: Programmable robot kit for both visually impaired and sighted elementary school students,cp,Conference Paper,Kimuro Y.,,Fukuoka Institute of Technology,Fukuoka,Japan,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12376 LNCS,,,364-370,,,0,0,,,,,
429,2-s2.0-85091459043,,,,Interactive musical setting with deep learning and object recognition,cp,Conference Paper,Cardoso M.,,Instituto Politecnico de Braganca,Braganca,Portugal,,,,,2020-01-01,2020,CSEDU 2020 - Proceedings of the 12th International Conference on Computer Supported Education,,21101021904,,Conference Proceeding,1,,,663-667,,,0,0,,,,,
430,2-s2.0-85091282510,10.1007/978-3-030-55789-8_5,,,Path planning of mobile robot group based on neural networks,cp,Conference Paper,Medvedev M.,,Southern Federal University,Rostov-on-Don,Russian Federation,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12144 LNAI,,,51-62,,,2,0,,,,,
431,2-s2.0-85091270446,10.13180/clawar.2020.24-26.08.02,,,Design and development of a multi-robot system for blockage removal,cp,Conference Paper,Manko S.,,MIREA - Russian Technological University (RTU MIREA),Moscow,Russian Federation,,,,,2020-01-01,2020,"Robots in Human Life- Proceedings of the 23rd International Conference on Climbing and Walking Robots and the Support Technologies for Mobile Machines, CLAWAR 2020",,21101021812,,Conference Proceeding,,,,363-369,,,0,1,publisherfree2read,Bronze,,,
432,2-s2.0-85091149189,10.1007/978-3-030-57717-9_7,,,What teachers need for orchestrating robotic classrooms,cp,Conference Paper,Shahmoradi S.,,Ecole Polytechnique Fédérale de Lausanne,Lausanne,Switzerland,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12315 LNCS,,,87-101,,,3,0,repositoryam,Green,,,
433,2-s2.0-85091045645,10.14569/IJACSA.2020.0110802,,,Developing a radiating L-shaped search algorithm for NASA Swarm Robots,ar,Article,Tashtoush T.,,Texas A and M International University,Laredo,United States,,,,,2020-01-01,2020,International Journal of Advanced Computer Science and Applications,2158107X,21100867241,21565570,Journal,11,8,,9-18,,,2,1,publisherfullgold,Gold,,,
434,2-s2.0-85090836711,,,,"COVID-19: Transition to online problem-based learning in robotics - challenges, opportunities and insights",cp,Conference Paper,Havenga M.,,North-West University,Potchefstroom,South Africa,,,,,2020-01-01,2020,International Symposium on Project Approaches in Engineering Education,,21100819033,21831378,Conference Proceeding,10,,,339-346,,,7,0,,,,,
435,2-s2.0-85090822315,,,,Active learning workshops production: Impacts and benefits for engineering students,cp,Conference Paper,Costa A.R.,,Universidade de Brasília,Brasilia,Brazil,,,,,2020-01-01,2020,International Symposium on Project Approaches in Engineering Education,,21100819033,21831378,Conference Proceeding,10,,,206-213,,,0,0,,,,,
436,2-s2.0-85090716725,,,,Computational design and digital manufacturing applications,ar,Article,Kyratsis P.,,University of Western Macedonia,Kozani,Greece,,,,,2020-01-01,2020,International Journal of Modern Manufacturing Technologies,20673604,21100397338,,Journal,12,1,,82-91,,,14,0,,,,,
437,2-s2.0-85090709319,,,,Configuration and programming of the fanuc irvision vision system for applications in the dynamic environment of manipulated elements,ar,Article,Marny M.,,Silesian University of Technology,Gliwice,Poland,,,,,2020-01-01,2020,International Journal of Modern Manufacturing Technologies,20673604,21100397338,,Journal,12,1,,98-105,,,2,0,,,,,
438,2-s2.0-85090676481,10.1115/DSCC2020-3252,,,Development and implementation of a new optimal supplemental lighting control strategy in greenhouses,cp,Conference Paper,Mosharafian S.,,University of Georgia,Athens,United States,,,,,2020-01-01,2020,"ASME 2020 Dynamic Systems and Control Conference, DSCC 2020",,21101038549,,Conference Proceeding,1,,V001T13A001,,,,2,0,,,,,
439,2-s2.0-85090618398,10.3390/educsci10080202,,,The acquisition of computational thinking through mentoring: An exploratory study,ar,Article,Cervera N.,,Universitat de València,Valencia,Spain,,,,,2020-01-01,2020,Education Sciences,,21100897500,22277102,Journal,10,8,202,1-11,,,7,1,repositoryam,Green,,,
440,2-s2.0-85090530247,10.1007/978-3-030-19562-5_16,,,A Software-Defined Networking (SDN) Architecture for Smart Trash Can Using IoT,ch,Book Chapter,Vairam T.,,PSG College of Technology,Coimbatore,India,,,,,2020-01-01,2020,EAI/Springer Innovations in Communication and Computing,25228595,21101019713,25228609,Book Series,,,,163-172,,,2,0,,,,,
441,2-s2.0-85090511591,,,,Data as a strategic asset: Improving results through a systematic data governance framework,cp,Conference Paper,Huff E.,,Texas A&amp;M University,College Station,United States,,,,,2020-01-01,2020,SPE Latin American and Caribbean Petroleum Engineering Conference Proceedings,,19400157532,,Conference Proceeding,2020-July,,,,,,0,0,,,,,
442,2-s2.0-85090020631,10.1080/10494820.2020.1811734,,,Assessing teachers’ PCK to teach computational thinking via robotic programming,ar,Article,Çakıroğlu Ü.,,Trabzon University,Trabzon,Turkey,,,,,2020-01-01,2020,Interactive Learning Environments,10494820,145681,17445191,Journal,,,,,,,3,0,,,,,
443,2-s2.0-85089706672,10.1007/978-3-030-38712-9_4,,,"Trends, Issues, and Challenges in the Domain of IoT-Based Vehicular Cloud Network",ch,Book Chapter,Musaddiq A.,,Yeungnam University,Gyeongsan,South Korea,,,,,2020-01-01,2020,Unmanned System Technologies,25233734,21101100206,25233742,Book Series,,,,49-64,,,6,0,,,,,
444,2-s2.0-85089504527,10.1109/ACCESS.2020.3012886,,,An Improved Real-Time Path Planning Method Based on Dragonfly Algorithm for Heterogeneous Multi-Robot System,ar,Article,Ni J.,,Hohai University Changzhou,Changzhou,China,,,,,2020-01-01,2020,IEEE Access,,21100374601,21693536,Journal,8,,9152817,140558-140568,,,10,1,publisherfullgold,Gold,,,
445,2-s2.0-85089501673,10.1109/ACCESS.2020.3007499,,,Parallel Machine Learning Algorithm Using Fine-Grained-Mode Spark on a Mesos Big Data Cloud Computing Software Framework for Mobile Robotic Intelligent Fault Recognition,ar,Article,Xian G.,,South China Normal University,Guangzhou,China,,,,,2020-01-01,2020,IEEE Access,,21100374601,21693536,Journal,8,,9133591,131885-131900,,,11,1,publisherfullgold,Gold,,,
446,2-s2.0-85089338845,,,,"10th International Conference in Methodologies and Intelligent Systems for Technology Enhanced Learning, MIS4TEL 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Advances in Intelligent Systems and Computing,21945357,5100152904,21945365,Book Series,1241 AISC,,,,,,0,0,,,,,
447,2-s2.0-85089305471,10.14201/eks.22366,,,"Computational thinking in early childhood education, beyond floor robots",ar,Article,Álvarez-Herrero J.F.,,Universitat d'Alacant,Alicante,Spain,,,,,2020-01-01,2020,Education in the Knowledge Society,,21100903490,24448729,Journal,21,,,,,,12,1,repositoryam,Green,,,
448,2-s2.0-85089299746,10.1109/LES.2020.3009910,,,Designing Neural Networks for Real-Time Systems,ar,Article,Pearce H.,,The University of Auckland,Auckland,New Zealand,,,,,2020-01-01,2020,IEEE Embedded Systems Letters,19430663,19700177026,19430671,Journal,,,,,,,1,0,repositoryam,Green,,,
449,2-s2.0-85089246948,,,,"10th International Conference on Theory and Applications of Soft Computing, Computing with Words and Perceptions, ICSCCW 2019",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Advances in Intelligent Systems and Computing,21945357,5100152904,21945365,Book Series,1095 AISC,,,,,,0,0,,,,,
450,2-s2.0-85089194039,10.1117/12.2560699,,,An integrated perception pipeline for robot mission execution in unstructured environments,cp,Conference Paper,Narayanan P.,,U.S. Army Research Laboratory,Adelphi,United States,,,,,2020-01-01,2020,Proceedings of SPIE - The International Society for Optical Engineering,0277786X,40067,1996756X,Conference Proceeding,11413,,1141318,,,,2,0,,,,,
451,2-s2.0-85089028743,10.1016/j.procs.2020.05.143,S1877050920313624,,Learning analytics: Game-based Learning for Programming Course in Higher Education,cp,Conference Paper,Priyaadharshini M.,,University of Madras,Chennai,India,,,,,2020-01-01,2020,Procedia Computer Science,,19700182801,18770509,Conference Proceeding,172,,,468-472,,,7,1,publisherfullgold,Gold,,,
452,2-s2.0-85088796298,,,,"1st International Conference on Artificial Intelligence in HCI, AI-HCI 2020, held as part of the 22nd International Conference on Human-Computer Interaction, HCII 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12217 LNCS,,,,,,0,0,,,,,
453,2-s2.0-85088792664,,,,"7th International Workshop on Engineering Multi-Agent Systems, EMAS 2019",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12058 LNAI,,,,,,0,0,,,,,
454,2-s2.0-85088752644,10.1007/978-3-030-49062-1_30,,,Multimodal Analysis of Preschool Children’s Embodied Interaction with a Tangible Programming Environment,cp,Conference Paper,Luque Carbajal M.,,Universidade Estadual de Campinas,Campinas,Brazil,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12182 LNCS,,,443-462,,,1,0,,,,,
455,2-s2.0-85088746815,10.1007/978-3-030-49282-3_32,,,Usable and accessible robot programming system for people who are visually impaired,cp,Conference Paper,Damasio Oliveira J.,,Pontifícia Universidade Católica do Rio Grande do Sul,Porto Alegre,Brazil,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12188 LNCS,,,445-464,,,2,0,,,,,
456,2-s2.0-85088667001,10.1109/ACCESS.2020.3007046,,,Li-Ion Batteries Parameter Estimation with Tiny Neural Networks Embedded on Intelligent IoT Microcontrollers,ar,Article,Crocioni G.,,Politecnico di Milano,Milan,Italy,,,,,2020-01-01,2020,IEEE Access,,21100374601,21693536,Journal,8,,9133084,122135-122146,,,27,1,repositoryam,Green,,,
457,2-s2.0-85088580925,,,,"18th International Conference on Practical Applications of Agents and Multi-Agent Systems, PAAMS 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12092 LNAI,,,,,,0,0,,,,,
458,2-s2.0-85088562823,10.1007/978-3-030-52240-7_64,,,"Evaluating Student Learning in a Synchronous, Collaborative Programming Environment Through Log-Based Analysis of Projects",cp,Conference Paper,Yett B.,,Vanderbilt University School of Engineering,Nashville,United States,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12164 LNAI,,,352-357,,,1,1,publisherfree2read,Bronze,,,
459,2-s2.0-85088519200,,,,"Science and Information Conference, SAI 2020",cr,Conference Review,,,,,,,,,,2020-01-01,2020,Advances in Intelligent Systems and Computing,21945357,5100152904,21945365,Book Series,1228 AISC,,,,,,0,0,,,,,
460,2-s2.0-85088516609,10.1007/978-3-030-52243-8_46,,,The Use of New Technologies in the Organization of the Educational Process,cp,Conference Paper,Daineko Y.A.,,International Information Technology University,Almaty,Kazakhstan,,,,,2020-01-01,2020,Advances in Intelligent Systems and Computing,21945357,5100152904,21945365,Book Series,1230 AISC,,,622-627,,,0,0,,,,,
461,2-s2.0-85088429975,10.1007/978-981-15-2821-7_3,,,What happens when the robot gets eyelashes? Gender perspective on programming in preschool,ch,Book Chapter,Heikkilä M.,,Åbo Akademi University,Turku,Finland,,,,,2020-01-01,1 January 2020,STEM Education Across the Learning Continuum: Early Childhood to Senior Secondary,,21101017979,,Book,,,,29-44,,,3,0,,,,,
462,2-s2.0-85088094447,10.3991/ijim.v14i10.14391,,,Implementing web services using PHP soap approach,ar,Article,Hammoudeh M.A.A.,,Al Qassim University,Buraidah,Saudi Arabia,,,,,2020-01-01,2020,International Journal of Interactive Mobile Technologies,18657923,21100394784,,Journal,14,10,,35-45,,,3,1,publisherfullgold,Gold,,,
463,2-s2.0-85087976277,10.1007/978-1-4842-5124-9,,,Practical MATLAB deep learning: A project-based approach,bk,Book,Paluszek M.,,"Princeton Satellite Systems, Inc.;Princeton Plasma Physics Laboratory",Plainsboro;Princeton,United States;United States,,,,,2020-01-01,1 January 2020,Practical MATLAB Deep Learning: A Project-Based Approach,,21101017438,,Book,,,,1-252,,,27,0,repositoryam,Green,,,
464,2-s2.0-85087966204,10.46300/9106.2020.14.42,,,The reasonable and conscious understanding system of reality under uncertainty,ar,Article,Khayut B.,,Intelligent Decisions Technologies Systems,,Israel,,,,,2020-01-01,2020,"International Journal of Circuits, Systems and Signal Processing",,20000195053,19984464,Journal,14,,,296-308,,,4,1,publisherfree2read,Bronze,,,
465,2-s2.0-85087826191,,,,A unified hierarchy for AI and natural intelligence through auto-programming for general purposes,ar,Article,Weng J.,,Michigan State University,East Lansing,United States,,,,,2020-01-01,2020,Journal of Cognitive Science,15982327,21100792504,19766939,Journal,21,1,,53-112,,,2,0,,,,,
466,2-s2.0-85087405140,10.1109/ACCESS.2020.3002928,,,A Hybrid Forecasting Model for the Velocity of Hybrid Robotic Fish Based on Back-Propagation Neural Network with Genetic Algorithm Optimization,ar,Article,Shen X.,,Nanjing University of Information Science &amp; Technology,Nanjing,China,,,,,2020-01-01,2020,IEEE Access,,21100374601,21693536,Journal,8,,9119073,111731-111741,,,18,1,publisherfullgold,Gold,,,
467,2-s2.0-85087392822,,,,CASCON 2019 Proceedings - Conference of the Centre for Advanced Studies on Collaborative Research - Proceedings of the 29th Annual International Conference on Computer Science and Software Engineering,cr,Conference Review,,,,,,,,,,2020-01-01,2020,CASCON 2019 Proceedings - Conference of the Centre for Advanced Studies on Collaborative Research - Proceedings of the 29th Annual International Conference on Computer Science and Software Engineering,,21101012502,,Conference Proceeding,,,,,,,0,0,,,,,
468,2-s2.0-85087282098,10.1007/978-981-15-6113-9_52,,,Integrating artificial intelligence into steam education,cp,Conference Paper,Chang Y.S.,,National Taiwan Normal University,Taipei,Taiwan,,,,,2020-01-01,2020,Communications in Computer and Information Science,18650929,17700155007,18650937,Book Series,1227 CCIS,,,469-474,,,0,0,,,,,
469,2-s2.0-85087072980,10.1109/SAMI48414.2020.9108762,,,Reinforcement Learning Based Outdoor Navigation System for Mobile Robots,cp,Conference Paper,Nilwong S.,,Hosei University,Tokyo,Japan,,,,,2020-01-01,January 2020,"SAMI 2020 - IEEE 18th World Symposium on Applied Machine Intelligence and Informatics, Proceedings",,21101007271,,Conference Proceeding,,,9108762,219-223,,,1,0,,,,,
470,2-s2.0-85086930203,10.28945/4532,,,"Technological structure for technology integration in the classroom, inspired by the maker culture",ar,Article,Silva J.B.,,Universidade Federal de Santa Catarina,Florianopolis,Brazil,,,,,2020-01-01,2020,Journal of Information Technology Education: Research,15479714,21100199856,15393585,Journal,19,,4532,167-204,,,9,1,,,,,
471,2-s2.0-85086736940,10.1117/12.2548469,,,Methods for object tracking and shadowing in a top-down view virtual reality scattered radiation display system (SDS) for fluoroscopically-guided procedures,cp,Conference Paper,Troville J.,,Jacobs School of Medicine and Biomedical Sciences,Buffalo,United States,,,,,2020-01-01,2020,Progress in Biomedical Optics and Imaging - Proceedings of SPIE,16057422,130022,,Conference Proceeding,11312,,113123C,,,,3,0,,,,,
472,2-s2.0-85086299613,10.1109/ACCESS.2020.2997636,,,Development and Stability Analysis of an Imitation Learning-Based Pose Planning Approach for Multi-Section Continuum Robot,ar,Article,Seleem I.A.,,Faculty of Engineering,New Borg El Arab,Egypt,,,,,2020-01-01,2020,IEEE Access,,21100374601,21693536,Journal,8,,9099824,99366-99379,,,11,1,publisherfullgold,Gold,,,
473,2-s2.0-85086264775,10.1007/978-3-030-49663-0_13,,,Innovative robot for educational robotics and STEM,cp,Conference Paper,Chatzopoulos A.,,University of West Attica,Athens,Greece,,,,,2020-01-01,2020,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),03029743,25674,16113349,Book Series,12149 LNCS,,,95-104,,,10,0,,,,,
474,2-s2.0-85085599185,10.6018/RED.410191,,,Educational robotics simulator for fostering computational thinking,ar,Article,Ángel-Díaz C.M.,,Universidad de la Laguna,San Cristobal de La Laguna,Spain,,,,,2020-01-01,2020,Revista de Educación a Distancia,,21100897215,15787680,Journal,20,63,08,,,,5,1,repositoryam,Green,,,
475,2-s2.0-85085568741,10.1155/2020/7842768,,,Multi-USV System Cooperative Underwater Target Search Based on Reinforcement Learning and Probability Map,ar,Article,Liu Y.,,Shanghai University,Shanghai,China,,,,,2020-01-01,2020,Mathematical Problems in Engineering,1024123X,13082,15635147,Journal,2020,,7842768,,,,8,1,publisherfullgold,Gold,,,
